number,state,value,latent_dim,hidden1,hidden2,recon_mse,silhouette,calinski,davies,n_clusters_found,noise_ratio,largest_cluster_size,smallest_cluster_size,largest_share,size_ratio,penalty_small_k,penalty_imbalance,penalty_tiny_cluster,objective_value,batch_size,epochs,lr,algo,n_clusters,gmm_covariance_type,gmm_reg_covar,birch_threshold,birch_branching_factor,dbscan_eps,dbscan_min_samples,dbscan_metric,agglo_linkage,agglo_metric,spectral_affinity,spectral_n_neighbors,spectral_gamma
290,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.01957818039325105,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,32.0,127.0,0.00014417683686700347,agglo,12.0,,,,,,,,ward,,,,
257,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.01953041389782088,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,8.0,107.0,0.0001520687266916196,agglo,12.0,,,,,,,,ward,,,,
278,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.019586926349961797,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,32.0,128.0,0.00013665244575478496,agglo,12.0,,,,,,,,ward,,,,
288,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.01953540546287151,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,32.0,114.0,0.001440445143201199,agglo,12.0,,,,,,,,ward,,,,
294,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.01953780449253691,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,8.0,142.0,0.00015358846022543257,agglo,12.0,,,,,,,,single,euclidean,,,
232,TrialState.COMPLETE,-406.1521726647929,2,256,256,0.019549828625624086,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,8.0,95.0,0.00012834558587686824,agglo,12.0,,,,,,,,average,manhattan,,,
127,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.01971401042032134,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,32.0,97.0,0.00013378326350497343,agglo,12.0,,,,,,,,ward,,,,
134,TrialState.COMPLETE,-406.1521726647929,2,512,32,0.01953397301006688,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,32.0,132.0,0.00020875035030448752,agglo,12.0,,,,,,,,ward,,,,
210,TrialState.COMPLETE,-406.1521726647929,2,256,128,0.019540461746132932,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,8.0,99.0,0.0001726057888007973,agglo,12.0,,,,,,,,ward,,,,
218,TrialState.COMPLETE,-406.1521726647929,2,256,32,0.019706795551121512,0.0,1.0,0.0,12.0,0.0,145.0,1.0,0.9294871794871795,145.0,0.0,4.357608633239644,4.0,-406.1521726647929,32.0,98.0,0.00013382490058034757,agglo,12.0,,,,,,,,ward,,,,
234,TrialState.COMPLETE,-406.41783537875324,3,128,32,0.02180900466010987,0.0,1.0,0.0,11.0,0.0,146.0,1.0,0.9358974358974359,146.0,0.0,4.370891768937662,4.0,-406.41783537875324,32.0,118.0,0.00010053536145448296,agglo,11.0,,,,,,,,ward,,,,
22,TrialState.COMPLETE,-406.41783537875324,2,256,32,0.01956492215829272,0.0,1.0,0.0,11.0,0.0,146.0,1.0,0.9358974358974359,146.0,0.0,4.370891768937662,4.0,-406.41783537875324,32.0,112.0,0.00016770651661069755,agglo,11.0,,,,,,,,ward,,,,
122,TrialState.COMPLETE,-406.41783537875324,2,256,128,0.01968811863687783,0.0,1.0,0.0,11.0,0.0,146.0,1.0,0.9358974358974359,146.0,0.0,4.370891768937662,4.0,-406.41783537875324,32.0,158.0,0.0032318387964883994,agglo,11.0,,,,,,,,ward,,,,
128,TrialState.COMPLETE,-406.41783537875324,2,256,32,0.019686003355036348,0.0,1.0,0.0,11.0,0.0,146.0,1.0,0.9358974358974359,146.0,0.0,4.370891768937662,4.0,-406.41783537875324,32.0,84.0,0.00015687056748855447,agglo,11.0,,,,,,,,ward,,,,
261,TrialState.COMPLETE,-406.9463586762791,2,256,256,0.019533634710328655,0.0,1.0,0.0,9.0,0.0,148.0,1.0,0.9487179487179487,148.0,0.0,4.397317933813954,4.0,-406.9463586762791,8.0,94.0,0.00017823644442397678,agglo,9.0,,,,,,,,ward,,,,
20,TrialState.COMPLETE,-407.2092444481111,3,256,32,0.019551284266236858,0.0,1.0,0.0,8.0,0.0,149.0,1.0,0.9551282051282052,149.0,0.0,4.410462222405554,4.0,-407.2092444481111,32.0,167.0,0.004647522481492761,agglo,8.0,,,,,,,,single,euclidean,,,
172,TrialState.COMPLETE,-407.73232532191065,2,256,32,0.01955995823691635,0.0,1.0,0.0,6.0,0.0,151.0,1.0,0.967948717948718,151.0,0.0,4.436616266095532,4.0,-407.73232532191065,32.0,122.0,0.00015849639973291368,agglo,6.0,,,,,,,,ward,,,,
49,TrialState.COMPLETE,-407.73232532191065,4,64,32,0.03515804480556772,0.0,1.0,0.0,6.0,0.0,151.0,1.0,0.967948717948718,151.0,0.0,4.436616266095532,4.0,-407.73232532191065,32.0,93.0,0.00010152534756820433,agglo,6.0,,,,,,,,ward,,,,
119,TrialState.COMPLETE,-1e+18,2,256,32,0.0195445705305623,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,134.0,0.00017006949311065408,kmeans,12.0,,,,,,,,,,,,
16,TrialState.COMPLETE,-1e+18,3,256,32,0.019542487088696183,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,91.0,0.0018876513253530862,kmeans,3.0,,,,,,,,,,,,
17,TrialState.COMPLETE,-1e+18,11,256,32,0.0018688313041384792,-inf,-inf,inf,0.0,1.0,0.0,0.0,1.0,inf,inf,inf,inf,-1e+18,32.0,151.0,0.0011597620203906667,dbscan,,,,,,0.06997855056211799,2.0,manhattan,,,,,
27,TrialState.COMPLETE,-1e+18,2,256,64,0.0195440642057367,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,89.0,0.00023718048862693433,kmeans,7.0,,,,,,,,,,,,
30,TrialState.COMPLETE,-1e+18,10,256,32,0.008710901070915145,-inf,-inf,inf,1.0,0.05128205128205128,148.0,148.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,66.0,0.00014427694691029934,dbscan,,,,,,2.070085861293477,4.0,euclidean,,,,,
34,TrialState.COMPLETE,-1e+18,3,128,32,0.019777876219598416,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,103.0,0.0001885224355694417,birch,10.0,,,1.4941364318945651,80.0,,,,,,,,
4,TrialState.COMPLETE,-1e+18,14,128,64,0.002365973536004785,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,8.0,58.0,0.002926758115062129,dbscan,,,,,,0.6802109504934966,9.0,cosine,,,,,
112,TrialState.COMPLETE,-1e+18,2,256,32,0.015438537317326032,-inf,-inf,inf,1.0,0.01282051282051282,154.0,154.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,127.0,0.0001305563300307574,dbscan,,,,,,0.3574513855408059,7.0,cosine,,,,,
41,TrialState.COMPLETE,-1e+18,2,256,32,0.019530193743426013,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,16.0,107.0,0.0002879259440704295,dbscan,,,,,,0.051937004587711146,10.0,euclidean,,,,,
131,TrialState.COMPLETE,-1e+18,3,256,32,0.01464438949704534,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,90.0,0.00013298534694535552,dbscan,,,,,,2.8237526975519747,6.0,manhattan,,,,,
235,TrialState.COMPLETE,-1e+18,2,256,64,0.01953222354185538,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,152.0,0.0001927664283857922,dbscan,,,,,,0.12377317575199165,7.0,euclidean,,,,,
233,TrialState.COMPLETE,-1e+18,2,256,128,0.019537821147958805,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,139.0,0.00013768731250424462,gmm,4.0,tied,1.1023177740013574e-05,,,,,,,,,,
272,TrialState.COMPLETE,-1e+18,2,256,32,0.01960762683307445,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,120.0,0.00013492324521546348,gmm,12.0,full,0.00039278760316730226,,,,,,,,,,
274,TrialState.COMPLETE,-1e+18,2,256,32,0.01959179682793221,-inf,-inf,inf,1.0,0.0,156.0,156.0,1.0,1.0,inf,inf,inf,-1e+18,32.0,117.0,0.0001471076283173797,dbscan,,,,,,1.0142946845556806,4.0,cosine,,,,,
0,TrialState.PRUNED,,7,64,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TrialState.PRUNED,,12,128,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TrialState.PRUNED,,14,64,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,TrialState.FAIL,,2,128,64,,,,,,,,,,,,,,,8.0,68.0,0.00010001354517444765,agglo,12.0,,,,,,,,complete,cosine,,,
38,TrialState.FAIL,,4,256,128,,,,,,,,,,,,,,,32.0,112.0,0.0002855609189830572,agglo,10.0,,,,,,,,single,cosine,,,
39,TrialState.FAIL,,4,128,128,,,,,,,,,,,,,,,32.0,112.0,0.00010378659425047749,agglo,10.0,,,,,,,,single,cosine,,,
59,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,102.0,0.00014280918563561835,agglo,12.0,,,,,,,,single,cosine,,,
60,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.0001719421564541493,agglo,12.0,,,,,,,,single,cosine,,,
61,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,89.0,0.0001413986673885708,agglo,12.0,,,,,,,,single,cosine,,,
62,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.0001419315851651534,agglo,12.0,,,,,,,,single,cosine,,,
63,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,103.0,0.00016731150724220796,agglo,12.0,,,,,,,,single,cosine,,,
64,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,88.0,0.00013396024853278395,agglo,12.0,,,,,,,,single,cosine,,,
65,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,106.0,0.00013648378206480258,agglo,12.0,,,,,,,,single,cosine,,,
66,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.00013786097811660262,agglo,12.0,,,,,,,,single,cosine,,,
67,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,89.0,0.00014170773778196462,agglo,12.0,,,,,,,,single,cosine,,,
68,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014064815891108102,agglo,12.0,,,,,,,,single,cosine,,,
69,TrialState.FAIL,,4,256,32,,,,,,,,,,,,,,,32.0,90.0,0.00014090404813685758,agglo,12.0,,,,,,,,single,cosine,,,
70,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014345561957703867,agglo,12.0,,,,,,,,average,cosine,,,
71,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,105.0,0.00014195044980747673,agglo,12.0,,,,,,,,single,cosine,,,
72,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00013993007531633495,agglo,12.0,,,,,,,,single,cosine,,,
73,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,106.0,0.00013792942444815554,agglo,12.0,,,,,,,,single,cosine,,,
74,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,89.0,0.00014045792592057583,agglo,12.0,,,,,,,,single,cosine,,,
75,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.0001376380187272252,agglo,12.0,,,,,,,,single,cosine,,,
76,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,92.0,0.00014041221995250534,agglo,12.0,,,,,,,,single,cosine,,,
77,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,104.0,0.00013963958530382127,agglo,12.0,,,,,,,,single,cosine,,,
78,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.0001401298588299544,agglo,12.0,,,,,,,,single,cosine,,,
79,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,104.0,0.00013458886915816636,agglo,12.0,,,,,,,,single,cosine,,,
80,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,92.0,0.00014052564258012107,agglo,12.0,,,,,,,,single,cosine,,,
81,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.00014017381880355843,agglo,12.0,,,,,,,,single,cosine,,,
82,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.00013883470015342537,agglo,12.0,,,,,,,,single,cosine,,,
83,TrialState.FAIL,,3,64,32,,,,,,,,,,,,,,,32.0,92.0,0.00013583044530017792,agglo,12.0,,,,,,,,single,cosine,,,
84,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00013979161133995517,agglo,12.0,,,,,,,,single,cosine,,,
85,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,93.0,0.00013846400667590644,agglo,12.0,,,,,,,,single,cosine,,,
86,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,104.0,0.00014064562414652828,agglo,12.0,,,,,,,,single,cosine,,,
87,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,89.0,0.00014141318745953234,agglo,12.0,,,,,,,,single,cosine,,,
88,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.00013915252645477016,agglo,12.0,,,,,,,,single,cosine,,,
89,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014181773397432983,agglo,12.0,,,,,,,,single,cosine,,,
90,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,105.0,0.00013821797631418653,agglo,12.0,,,,,,,,single,cosine,,,
91,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,92.0,0.00014605787033272717,agglo,12.0,,,,,,,,single,cosine,,,
92,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014304859604857427,agglo,12.0,,,,,,,,single,cosine,,,
93,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014010140826869978,agglo,12.0,,,,,,,,single,cosine,,,
94,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014105945865203063,agglo,12.0,,,,,,,,single,cosine,,,
95,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.00013968742600563728,agglo,12.0,,,,,,,,single,cosine,,,
96,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.0001394111119161031,agglo,12.0,,,,,,,,single,cosine,,,
97,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,105.0,0.00014073393557687973,agglo,12.0,,,,,,,,single,cosine,,,
98,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,105.0,0.00013337942386276367,agglo,12.0,,,,,,,,single,cosine,,,
99,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,104.0,0.0001416422450224924,agglo,12.0,,,,,,,,average,cosine,,,
100,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.00013537034637653447,agglo,12.0,,,,,,,,single,cosine,,,
101,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,88.0,0.00013651569928781876,agglo,12.0,,,,,,,,single,cosine,,,
102,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00013576962247452597,agglo,12.0,,,,,,,,single,cosine,,,
103,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,92.0,0.0001700490474994013,agglo,12.0,,,,,,,,single,cosine,,,
104,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,91.0,0.000142533060974831,agglo,12.0,,,,,,,,single,cosine,,,
105,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014370483754445906,agglo,12.0,,,,,,,,single,cosine,,,
106,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00013845547383934819,agglo,12.0,,,,,,,,single,cosine,,,
107,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,90.0,0.00014711082746588422,agglo,12.0,,,,,,,,single,cosine,,,
108,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,92.0,0.0001468606430358488,agglo,12.0,,,,,,,,single,cosine,,,
109,TrialState.FAIL,,4,64,32,,,,,,,,,,,,,,,32.0,92.0,0.00014068381667921366,agglo,12.0,,,,,,,,single,cosine,,,
139,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,123.0,0.00010840386528986526,agglo,6.0,,,,,,,,complete,cosine,,,
140,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,122.0,0.00015810735863537413,agglo,12.0,,,,,,,,complete,cosine,,,
141,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,104.0,0.00015037486914573704,agglo,12.0,,,,,,,,complete,cosine,,,
142,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,121.0,0.00015359749095059745,agglo,6.0,,,,,,,,complete,cosine,,,
143,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,123.0,0.000148896537969802,agglo,6.0,,,,,,,,complete,cosine,,,
144,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,110.0,0.00015970323602623168,agglo,12.0,,,,,,,,complete,cosine,,,
145,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,123.0,0.0001604708812280033,agglo,12.0,,,,,,,,complete,cosine,,,
146,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,124.0,0.000151651897963792,agglo,6.0,,,,,,,,single,cosine,,,
147,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.0001621077041784293,agglo,12.0,,,,,,,,complete,cosine,,,
148,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,121.0,0.00015676591824261788,agglo,12.0,,,,,,,,complete,cosine,,,
149,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,95.0,0.0001611561038457111,agglo,6.0,,,,,,,,complete,cosine,,,
150,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,121.0,0.00016149607259212254,agglo,6.0,,,,,,,,complete,cosine,,,
151,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,104.0,0.00015869081529872622,agglo,12.0,,,,,,,,complete,cosine,,,
152,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,121.0,0.00015755346632137274,agglo,12.0,,,,,,,,complete,cosine,,,
153,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,121.0,0.0001588236633416393,agglo,12.0,,,,,,,,complete,cosine,,,
154,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,104.0,0.00015699248348896794,agglo,12.0,,,,,,,,complete,cosine,,,
155,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,104.0,0.00015956304771076475,agglo,12.0,,,,,,,,complete,cosine,,,
156,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,95.0,0.00015189674210481233,agglo,12.0,,,,,,,,complete,cosine,,,
157,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.00016273583985346803,agglo,6.0,,,,,,,,complete,cosine,,,
158,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.00015520495868164998,agglo,12.0,,,,,,,,complete,cosine,,,
159,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,123.0,0.0001528076564651189,agglo,12.0,,,,,,,,complete,cosine,,,
160,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.0001591154390451055,agglo,6.0,,,,,,,,complete,cosine,,,
161,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.0001580520041335963,agglo,6.0,,,,,,,,complete,cosine,,,
162,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,123.0,0.00015868560439153513,agglo,12.0,,,,,,,,complete,cosine,,,
163,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.0001535100385954358,agglo,12.0,,,,,,,,complete,cosine,,,
164,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,105.0,0.00015892279565670242,agglo,6.0,,,,,,,,complete,cosine,,,
165,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,122.0,0.00015716620171268129,agglo,12.0,,,,,,,,complete,cosine,,,
166,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,123.0,0.00016020403863920598,agglo,12.0,,,,,,,,single,cosine,,,
167,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,124.0,0.00015473623407190107,agglo,6.0,,,,,,,,complete,cosine,,,
168,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,106.0,0.00015906882999071917,agglo,12.0,,,,,,,,complete,cosine,,,
169,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,104.0,0.00015383704970010927,agglo,6.0,,,,,,,,complete,cosine,,,
170,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,110.0,0.00015356924316366964,agglo,12.0,,,,,,,,complete,cosine,,,
171,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,95.0,0.00015303987613726324,agglo,12.0,,,,,,,,complete,cosine,,,
192,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,124.0,0.00013096759330586929,agglo,12.0,,,,,,,,average,cosine,,,
193,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,117.0,0.0001308020111781676,agglo,12.0,,,,,,,,average,cosine,,,
194,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,116.0,0.00013035532669125922,agglo,12.0,,,,,,,,average,cosine,,,
195,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,118.0,0.00013340598992086621,agglo,12.0,,,,,,,,average,cosine,,,
196,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,116.0,0.0001299773532272822,agglo,12.0,,,,,,,,average,cosine,,,
197,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,118.0,0.00012729298836930346,agglo,12.0,,,,,,,,average,cosine,,,
198,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,117.0,0.00013494493875772592,agglo,12.0,,,,,,,,average,cosine,,,
199,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,120.0,0.00013038609865732764,agglo,12.0,,,,,,,,average,cosine,,,
200,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,117.0,0.00013210684984079946,agglo,12.0,,,,,,,,average,cosine,,,
202,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,100.0,0.00016457145362126492,agglo,12.0,,,,,,,,average,cosine,,,
203,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,99.0,0.00017095077431782937,agglo,12.0,,,,,,,,average,cosine,,,
204,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,98.0,0.00016679353322579377,agglo,12.0,,,,,,,,average,cosine,,,
205,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,99.0,0.0001669169460419689,agglo,12.0,,,,,,,,average,cosine,,,
206,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,98.0,0.0001689347131466629,agglo,12.0,,,,,,,,average,cosine,,,
207,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,99.0,0.00013086201115046562,agglo,12.0,,,,,,,,average,cosine,,,
208,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,32.0,98.0,0.0001692195646879564,agglo,12.0,,,,,,,,average,cosine,,,
209,TrialState.FAIL,,2,256,128,,,,,,,,,,,,,,,8.0,98.0,0.00016813523587879287,agglo,12.0,,,,,,,,average,cosine,,,
212,TrialState.FAIL,,2,256,32,,,,,,,,,,,,,,,32.0,95.0,0.00012977308765826535,agglo,11.0,,,,,,,,average,cosine,,,
