number,state,value,latent_dim,hidden1,hidden2,recon_mse,silhouette,calinski,log_calinski,davies,n_clusters_found,noise_ratio,largest_cluster_size,smallest_cluster_size,largest_share,size_ratio,penalty_small_k,penalty_imbalance,penalty_tiny_cluster,objective_value,batch_size,epochs,lr,algo,n_clusters,agglo_linkage,agglo_metric,birch_threshold,birch_branching_factor,dbscan_eps,dbscan_min_samples,dbscan_metric,gmm_covariance_type,gmm_reg_covar,spectral_affinity,spectral_gamma,spectral_n_neighbors
294,TrialState.COMPLETE,-1.6007553519578304,14,64,64,0.009603978134691715,0.42794591188430786,212.87217712402344,5.365378533406486,0.7334583447454172,7.0,0.0,34.0,8.0,0.2125,4.25,0.0,0.3483066942682158,0.0,-1.6007553519578304,128.0,143.0,0.00031173222230063277,gmm,7.0,,,,,,,,spherical,2.0316118266784332e-06,,,
722,TrialState.COMPLETE,-1.6154280156423688,14,64,64,0.050300873816013336,0.22402656078338623,309.7745056152344,5.739067586863978,1.4338483702796947,7.0,0.0,39.0,9.0,0.24375,4.333333333333333,0.0,0.36772478012531734,0.0,-1.6154280156423688,128.0,54.0,0.00010064480251377995,gmm,7.0,,,,,,,,tied,1.7639195172013712e-06,,,
976,TrialState.COMPLETE,-1.6874401754297077,15,64,64,0.043907877057790756,0.2814406454563141,288.1817626953125,5.667055427076639,1.2618661849367718,6.0,0.0,52.0,12.0,0.325,4.333333333333333,0.0,0.36772478012531734,0.0,-1.6874401754297077,128.0,57.0,0.0001219971657288883,gmm,6.0,,,,,,,,full,2.423130592124677e-06,,,
475,TrialState.COMPLETE,-1.7198312081439644,15,64,64,0.013228561729192734,0.38692325353622437,165.5265350341797,5.11515466629717,0.7874181820126317,7.0,0.0,38.0,9.0,0.2375,4.222222222222222,0.0,0.3417492937220567,0.0,-1.7198312081439644,128.0,149.0,0.000181810044109222,gmm,7.0,,,,,,,,spherical,0.004984193256776665,,,
275,TrialState.COMPLETE,-1.7525021617085512,13,64,64,0.0347524918615818,0.46569833159446716,575.39892578125,6.356800000454737,0.628991954611097,7.0,0.0,36.0,8.0,0.225,4.5,0.0,0.4054651081081644,0.0,-1.7525021617085512,128.0,50.0,0.00015821117475788845,gmm,7.0,,,,,,,,spherical,1.126815115124586e-05,,,
627,TrialState.COMPLETE,-1.8233359120400365,13,64,64,0.04723070561885834,0.519713282585144,685.3365478515625,6.531368101959536,0.5517233387377841,7.0,0.0,41.0,9.0,0.25625,4.555555555555555,0.0,0.41773520069997866,0.0,-1.8233359120400365,128.0,53.0,0.00011627016147633061,gmm,7.0,,,,,,,,spherical,0.001939702484306477,,,
160,TrialState.COMPLETE,-1.8401573289431026,15,64,64,0.02475884184241295,0.4422435760498047,527.025634765625,6.269144833220186,0.6651434767306297,7.0,0.0,36.0,8.0,0.225,4.5,0.0,0.4054651081081644,0.0,-1.8401573289431026,128.0,57.0,0.00019426879205308877,gmm,7.0,,,,,,,,spherical,0.0005933591307648305,,,
513,TrialState.COMPLETE,-1.880572530434387,14,64,64,0.029705578461289406,0.5656970739364624,1048.5140380859375,6.956082515146397,0.47679754196643326,10.0,0.0,28.0,6.0,0.175,4.666666666666667,0.0,0.44183275227903923,0.0,-1.880572530434387,64.0,44.0,0.0001219057855261061,gmm,10.0,,,,,,,,diag,1.754304786761178e-06,,,
695,TrialState.COMPLETE,-1.91726573833615,14,64,64,0.02477550134062767,0.5129109621047974,668.8163452148438,6.507003563189919,0.5225671641650143,7.0,0.0,32.0,7.0,0.2,4.571428571428571,0.0,0.4212134650763035,0.0,-1.91726573833615,128.0,60.0,0.00016793286197264187,gmm,7.0,,,,,,,,spherical,1.3532751232002762e-06,,,
574,TrialState.COMPLETE,-2.0940182237561364,13,64,64,0.036751989275217056,0.5105090737342834,707.580322265625,6.563263422169441,0.5565777891781934,7.0,0.0,37.0,8.0,0.23125,4.625,0.0,0.4328640822962789,0.0,-2.0940182237561364,128.0,60.0,0.00012094717620795587,gmm,7.0,,,,,,,,spherical,2.193491327644436e-06,,,
71,TrialState.COMPLETE,-2.2047493450440223,10,256,32,0.014281232841312885,0.42382383346557617,161.8658447265625,5.092926823437285,0.843042126804728,4.0,0.0,73.0,17.0,0.45625,4.294117647058823,0.0,0.36488380842406537,0.0,-2.2047493450440223,128.0,99.0,0.00014651352588039524,kmeans,4.0,,,,,,,,,,,,
670,TrialState.COMPLETE,-2.43378267948633,15,64,64,0.021593891084194183,0.40366190671920776,290.6398010253906,5.675519482676958,0.7839637738605548,7.0,0.0,36.0,8.0,0.225,4.5,0.0,0.4054651081081644,0.0,-2.43378267948633,64.0,49.0,0.00017922858367366945,gmm,7.0,,,,,,,,spherical,0.006096739168940314,,,
165,TrialState.COMPLETE,-2.5256079220451957,14,64,64,0.0257562268525362,0.5073291063308716,673.5828857421875,6.514094552815949,0.5304279990322668,7.0,0.0,33.0,7.0,0.20625,4.714285714285714,0.0,0.4519851237430572,0.0,-2.5256079220451957,128.0,53.0,0.00018056029118074764,gmm,7.0,,,,,,,,spherical,0.00025053604618462247,,,
458,TrialState.COMPLETE,-2.535209014019993,15,64,64,0.022213654592633247,0.5016870498657227,667.1371459960938,6.504493460841151,0.536502354552363,7.0,0.0,33.0,7.0,0.20625,4.714285714285714,0.0,0.4519851237430572,0.0,-2.535209014019993,64.0,56.0,0.00017227400742936388,gmm,7.0,,,,,,,,spherical,0.0012336184468790927,,,
231,TrialState.COMPLETE,-2.564163265900273,14,64,64,0.02951890230178833,0.3712598383426666,441.8000793457031,6.093118380025304,0.7532216766545791,7.0,0.0,37.0,8.0,0.23125,4.625,0.0,0.4328640822962789,0.0,-2.564163265900273,128.0,63.0,0.0001256289879909515,gmm,7.0,,,,,,,,full,1.1567329626551758e-06,,,
614,TrialState.COMPLETE,-2.624170416639373,15,64,64,0.021572474390268326,0.5184396505355835,709.8604736328125,6.56647617092943,0.5293259363278761,7.0,0.0,38.0,8.0,0.2375,4.75,0.0,0.45953232937844013,0.0,-2.624170416639373,64.0,68.0,0.00013965322087557719,gmm,7.0,,,,,,,,spherical,1.588149139201076e-05,,,
76,TrialState.COMPLETE,-2.7601075742094867,11,128,32,0.025453658774495125,0.536300539970398,696.2593383789062,6.54715741957518,0.546440075079121,6.0,0.0,43.0,9.0,0.26875,4.777777777777778,0.0,0.4653632496892333,0.0,-2.7601075742094867,256.0,96.0,0.0001371257443556896,kmeans,6.0,,,,,,,,,,,,
650,TrialState.COMPLETE,-2.8985211655897647,15,64,64,0.014899238012731075,0.4346499443054199,539.3004760742188,6.292125421979039,0.6305557728213909,7.0,0.0,38.0,8.0,0.2375,4.75,0.0,0.45953232937844013,0.0,-2.8985211655897647,128.0,44.0,0.0008800086504276554,birch,7.0,,,0.6966503161816511,45.0,,,,,,,,
85,TrialState.COMPLETE,-2.9404935192255017,12,128,32,0.023891525343060493,0.5551201105117798,687.9671020507812,6.535193522487331,0.49736695409206727,6.0,0.0,53.0,11.0,0.33125,4.818181818181818,0.0,0.4737843520856417,0.0,-2.9404935192255017,256.0,81.0,0.0002746296957402972,kmeans,6.0,,,,,,,,,,,,
307,TrialState.COMPLETE,-3.0252384407746016,14,256,64,0.008870755322277546,0.3627461791038513,160.42872619628906,5.084063721388687,0.8752820607573001,7.0,0.0,36.0,8.0,0.225,4.5,0.0,0.4054651081081644,0.0,-3.0252384407746016,32.0,52.0,0.00018093147381597705,gmm,7.0,,,,,,,,spherical,0.002230771726113991,,,
425,TrialState.COMPLETE,-3.048244791839127,15,64,64,0.02214273251593113,0.5191882252693176,725.7023315429688,6.5885169460156385,0.521744168087823,7.0,0.0,34.0,7.0,0.2125,4.857142857142857,0.0,0.48183808689273827,0.0,-3.048244791839127,64.0,56.0,0.00017304855875562863,gmm,7.0,,,,,,,,spherical,0.004831806664174271,,,
807,TrialState.COMPLETE,-3.074931924588297,14,64,64,0.015728220343589783,0.4061864912509918,316.8956298828125,5.761723120992487,0.7681154310285857,7.0,0.0,42.0,9.0,0.2625,4.666666666666667,0.0,0.44183275227903923,0.0,-3.074931924588297,64.0,86.0,0.00015809829340627778,gmm,7.0,,,,,,,,spherical,3.042372737194288e-06,,,
902,TrialState.COMPLETE,-3.189416540613104,13,64,64,0.03582227975130081,0.5173332095146179,678.08056640625,6.520739775020912,0.5583153646509289,7.0,0.0,39.0,8.0,0.24375,4.875,0.0,0.4855078157817008,0.0,-3.189416540613104,128.0,49.0,0.00015835958168855443,gmm,7.0,,,,,,,,spherical,2.6972400499151887e-06,,,
481,TrialState.COMPLETE,-3.2040812777559307,14,64,64,0.016819486394524574,0.4580513834953308,1109.3507080078125,7.012431197563883,0.6684776309993703,12.0,0.0,20.0,4.0,0.125,5.0,0.0,0.5108256237659907,0.0,-3.2040812777559307,128.0,110.0,0.00017280266677160996,gmm,12.0,,,,,,,,diag,0.009853259848919256,,,
803,TrialState.COMPLETE,-3.259657780216706,14,64,64,0.002684297040104866,0.23140068352222443,71.6916732788086,4.2862268426126535,1.0333223063628,7.0,0.0,35.0,8.0,0.21875,4.375,0.0,0.377294231141468,0.0,-3.259657780216706,64.0,152.0,0.0020621058388422793,gmm,7.0,,,,,,,,spherical,1.3021971475788063e-06,,,
601,TrialState.COMPLETE,-3.3262488000708137,12,64,64,0.0053040096536278725,0.3358600437641144,118.46857452392578,4.783053362092475,0.8680076119342939,7.0,0.0,36.0,8.0,0.225,4.5,0.0,0.4054651081081644,0.0,-3.3262488000708137,64.0,60.0,0.0030661746039673415,gmm,7.0,,,,,,,,spherical,0.00034439766705591097,,,
512,TrialState.COMPLETE,-3.327486996401004,10,64,64,0.031729258596897125,0.46979373693466187,590.5045166015625,6.382669319233012,0.6171646423899154,7.0,0.0,39.0,8.0,0.24375,4.875,0.0,0.4855078157817008,0.0,-3.327486996401004,128.0,55.0,0.00015749444133358797,gmm,7.0,,,,,,,,spherical,3.6293663945973486e-06,,,
472,TrialState.COMPLETE,-3.382736626409989,14,512,64,0.017670007422566414,0.40759482979774475,331.9225769042969,5.807909961158814,0.7758821272457027,7.0,0.0,38.0,8.0,0.2375,4.75,0.0,0.45953232937844013,0.0,-3.382736626409989,128.0,57.0,0.00014679057201618913,gmm,7.0,,,,,,,,spherical,0.006711489078970805,,,
836,TrialState.COMPLETE,-3.4962580596924226,14,256,64,0.01225652638822794,0.3867851495742798,173.3428192138672,5.161023586233155,0.8087724485429079,7.0,0.0,37.0,8.0,0.23125,4.625,0.0,0.4328640822962789,0.0,-3.4962580596924226,128.0,108.0,0.00013597357533582326,gmm,7.0,,,,,,,,spherical,0.007460976298698439,,,
84,TrialState.COMPLETE,-3.609197896283675,8,128,32,0.03087478317320347,0.5726780891418457,528.0972290039062,6.271172212708517,0.4928615403155048,5.0,0.0,59.0,12.0,0.36875,4.916666666666667,0.0,0.49401850544960957,0.0,-3.609197896283675,256.0,63.0,0.0002160174933154025,kmeans,5.0,,,,,,,,,,,,
68,TrialState.COMPLETE,-3.623739135832614,8,128,32,0.040530409663915634,0.5740615129470825,520.4591674804688,6.256630973159578,0.49443453683708427,5.0,0.0,59.0,12.0,0.36875,4.916666666666667,0.0,0.49401850544960957,0.0,-3.623739135832614,256.0,78.0,0.00012707813889408837,kmeans,5.0,,,,,,,,,,,,
4,TrialState.COMPLETE,-3.6450754316280918,16,512,128,0.010096132755279541,0.34254318475723267,124.36249542236328,4.831209503899126,0.9503717773511126,4.0,0.0,55.0,12.0,0.34375,4.583333333333333,0.0,0.42381424677636087,0.0,-3.6450754316280918,128.0,93.0,0.00012822825454807568,birch,4.0,,,1.098542702112193,81.0,,,,,,,,
598,TrialState.COMPLETE,-3.697354205351039,13,64,64,0.010754149407148361,0.4122734069824219,208.0029296875,5.342348269510105,0.7019899100916595,7.0,0.0,33.0,7.0,0.20625,4.714285714285714,0.0,0.4519851237430572,0.0,-3.697354205351039,128.0,43.0,0.0013379836668432517,gmm,7.0,,,,,,,,spherical,0.00010245774134281502,,,
291,TrialState.COMPLETE,-3.7049812904507418,14,64,64,0.026081809774041176,0.5124875903129578,671.8558959960938,6.511531184869072,0.5318213367920933,7.0,0.0,35.0,7.0,0.21875,5.0,0.0,0.5108256237659907,0.0,-3.7049812904507418,128.0,52.0,0.00018105046487497669,gmm,7.0,,,,,,,,spherical,1.5854869972885264e-06,,,
705,TrialState.COMPLETE,-3.7166243875783636,14,64,64,0.02523128315806389,0.503235936164856,664.0671997070312,6.49988808774145,0.5451351220013481,7.0,0.0,35.0,7.0,0.21875,5.0,0.0,0.5108256237659907,0.0,-3.7166243875783636,128.0,53.0,0.00018473569582232665,gmm,7.0,,,,,,,,spherical,0.005690275425213677,,,
605,TrialState.COMPLETE,-3.7240323936361106,13,64,64,0.01358322985470295,0.393093079328537,334.1067199707031,5.814449048170075,0.7817345287863317,8.0,0.0,29.0,6.0,0.18125,4.833333333333333,0.0,0.47692407209030924,0.0,-3.7240323936361106,128.0,188.0,0.0001382070779249503,gmm,8.0,,,,,,,,spherical,1.3061541225146855e-06,,,
139,TrialState.COMPLETE,-3.782944685920987,11,64,64,0.03401343896985054,0.4029673635959625,374.10711669921875,5.927211629713029,0.7876597533335349,7.0,0.0,39.0,8.0,0.24375,4.875,0.0,0.4855078157817008,0.0,-3.782944685920987,128.0,44.0,0.00018509596716382266,kmeans,7.0,,,,,,,,,,,,
96,TrialState.COMPLETE,-3.9126373864007293,6,128,32,0.0562024787068367,0.39495715498924255,328.4810791015625,5.797518929233287,0.8125545355696108,6.0,0.0,39.0,8.0,0.24375,4.875,0.0,0.4855078157817008,0.0,-3.9126373864007293,256.0,55.0,0.0001305336820814826,kmeans,6.0,,,,,,,,,,,,
896,TrialState.COMPLETE,-4.050320569255183,15,64,64,0.016938425600528717,0.4146367907524109,475.36859130859375,6.166191906064631,0.7308835635971208,7.0,0.0,40.0,8.0,0.25,5.0,0.0,0.5108256237659907,0.0,-4.050320569255183,128.0,146.0,0.000125008295712066,gmm,7.0,,,,,,,,spherical,3.4583792182318257e-06,,,
769,TrialState.COMPLETE,-4.0661351039304705,14,64,64,0.01710321381688118,0.5210312604904175,902.4075927734375,6.806173827849163,0.5447868334538242,7.0,0.0,31.0,6.0,0.19375,5.166666666666667,0.0,0.5436154465889816,0.0,-4.0661351039304705,128.0,112.0,0.00014257280647331255,gmm,7.0,,,,,,,,spherical,4.092223485939384e-05,,,
108,TrialState.COMPLETE,-4.097669756725306,9,128,64,0.021178828552365303,0.45665836334228516,453.3385925292969,6.118842718594507,0.6323853033723332,6.0,0.0,40.0,8.0,0.25,5.0,0.0,0.5108256237659907,0.0,-4.097669756725306,128.0,50.0,0.00017881505145650703,kmeans,6.0,,,,,,,,,,,,
843,TrialState.COMPLETE,-4.193899772010609,13,64,64,0.052758604288101196,0.30303817987442017,411.65533447265625,6.022612703309204,0.7374308474198583,8.0,0.0,30.0,6.0,0.1875,5.0,0.0,0.5108256237659907,0.0,-4.193899772010609,128.0,50.0,0.0001136206269228889,gmm,8.0,,,,,,,,full,7.0100352414846986e-06,,,
170,TrialState.COMPLETE,-4.199336063444535,14,64,64,0.020568734034895897,0.5399534106254578,898.276611328125,6.801590674940905,0.5132859451939694,8.0,0.0,26.0,5.0,0.1625,5.2,0.0,0.550046336919272,0.0,-4.199336063444535,128.0,61.0,0.00020418668946691024,gmm,8.0,,,,,,,,spherical,2.9253685766613088e-05,,,
683,TrialState.COMPLETE,-4.259184127872095,14,64,64,0.02585498057305813,0.5122208595275879,678.084716796875,6.520745886781648,0.5491077786527154,7.0,0.0,36.0,7.0,0.225,5.142857142857143,0.0,0.5389965007326871,0.0,-4.259184127872095,128.0,57.0,0.0001667185292423524,gmm,7.0,,,,,,,,spherical,1.2170665411839536e-05,,,
56,TrialState.COMPLETE,-4.262902618054148,8,128,32,0.007478515617549419,0.2890525758266449,117.72380828857422,4.7767998568069965,0.9178874285583084,9.0,0.0,33.0,7.0,0.20625,4.714285714285714,0.0,0.4519851237430572,0.0,-4.262902618054148,256.0,130.0,0.0007775699151299316,gmm,9.0,,,,,,,,diag,0.006212489245886072,,,
61,TrialState.COMPLETE,-4.554138108789876,7,128,32,0.03290638327598572,0.0,1.0,0.6931471805599453,0.0,9.0,0.0,39.0,10.0,0.24375,3.9,0.0,0.26236426446749106,0.0,-4.554138108789876,256.0,149.0,0.0002540675685199689,spectral,9.0,,,,,,,,,,nearest_neighbors,,11.0
521,TrialState.COMPLETE,-4.598366249385513,14,256,64,0.021986866369843483,0.4308314323425293,482.7478332519531,6.181563765268231,0.656049172316888,7.0,0.0,36.0,7.0,0.225,5.142857142857143,0.0,0.5389965007326871,0.0,-4.598366249385513,128.0,51.0,0.0001288831612573275,gmm,7.0,,,,,,,,spherical,0.006925672087681897,,,
890,TrialState.COMPLETE,-4.602306409200756,9,64,64,0.060242991894483566,0.466063916683197,448.46514892578125,6.108058317926486,0.5989385690962051,7.0,0.0,41.0,8.0,0.25625,5.125,0.0,0.5355182363563621,0.0,-4.602306409200756,128.0,42.0,0.00011404096182205508,gmm,7.0,,,,,,,,spherical,4.570019122247325e-06,,,
982,TrialState.COMPLETE,-4.631314725077196,13,64,64,0.017418721690773964,0.5139151811599731,808.6441040039062,6.696594773338832,0.5632278204260895,7.0,0.0,37.0,7.0,0.23125,5.285714285714286,0.0,0.5663954749208014,0.0,-4.631314725077196,64.0,55.0,0.00017678053618528202,gmm,7.0,,,,,,,,spherical,0.00010009512822312409,,,
745,TrialState.COMPLETE,-4.668120723831224,15,64,64,0.01708981953561306,0.43213343620300293,419.8363342285156,6.042244003296018,0.7347346404941576,7.0,0.0,41.0,8.0,0.25625,5.125,0.0,0.5355182363563621,0.0,-4.668120723831224,32.0,43.0,0.00018345968406156834,gmm,7.0,,,,,,,,spherical,0.00045049452876377583,,,
278,TrialState.COMPLETE,-4.775863181980236,14,64,64,0.027561837807297707,0.5274245738983154,699.676513671875,6.552046316435792,0.5196911594479244,7.0,0.0,37.0,7.0,0.23125,5.285714285714286,0.0,0.5663954749208014,0.0,-4.775863181980236,128.0,58.0,0.0001485308667764571,gmm,7.0,,,,,,,,spherical,1.685838006374558e-06,,,
880,TrialState.COMPLETE,-4.792879277387639,14,128,64,0.013886390253901482,0.38596048951148987,225.70127868652344,5.423633197932174,0.8335146551508876,7.0,0.0,40.0,8.0,0.25,5.0,0.0,0.5108256237659907,0.0,-4.792879277387639,256.0,52.0,0.001683833556345212,gmm,7.0,,,,,,,,spherical,1.8851817032090102e-06,,,
486,TrialState.COMPLETE,-4.812398870507669,14,64,64,0.01737476885318756,0.5134980082511902,807.2601928710938,6.694884027563567,0.5463297779519832,7.0,0.0,32.0,6.0,0.2,5.333333333333333,0.0,0.5753641449035618,0.0,-4.812398870507669,32.0,43.0,0.00015313443338558567,gmm,7.0,,,,,,,,spherical,0.007238119392048104,,,
649,TrialState.COMPLETE,-4.848599639583994,14,64,64,0.03496924042701721,0.3539075255393982,375.6552734375,5.9313303750697495,0.6402302418441701,7.0,0.0,36.0,7.0,0.225,5.142857142857143,0.0,0.5389965007326871,0.0,-4.848599639583994,128.0,54.0,0.00013539492394863694,gmm,7.0,,,,,,,,full,2.057208319130045e-06,,,
17,TrialState.COMPLETE,-4.877783686836855,14,512,128,0.003960642497986555,0.32483553886413574,104.7098159790039,4.6606977549693305,0.8785003308695751,9.0,0.0,29.0,6.0,0.18125,4.833333333333333,0.0,0.47692407209030924,0.0,-4.877783686836855,64.0,72.0,0.001319885088666393,kmeans,9.0,,,,,,,,,,,,
488,TrialState.COMPLETE,-4.906880164483892,13,64,64,0.01713065803050995,0.49543389678001404,734.3912963867188,6.600402733587343,0.5953633984412481,7.0,0.0,32.0,6.0,0.2,5.333333333333333,0.0,0.5753641449035618,0.0,-4.906880164483892,64.0,54.0,0.00018886267563518512,gmm,7.0,,,,,,,,spherical,0.0007335174603403676,,,
383,TrialState.COMPLETE,-4.937563614364898,14,64,64,0.017654899507761,0.4840059280395508,712.1696166992188,6.569719283706337,0.5842510759219401,7.0,0.0,32.0,6.0,0.2,5.333333333333333,0.0,0.5753641449035618,0.0,-4.937563614364898,128.0,85.0,0.00018284967032749906,gmm,7.0,,,,,,,,spherical,2.1439815124193385e-06,,,
773,TrialState.COMPLETE,-4.991845733726563,14,64,64,0.017689255997538567,0.4881266951560974,674.4891967773438,6.5154371643446725,0.5775655776292596,7.0,0.0,32.0,6.0,0.2,5.333333333333333,0.0,0.5753641449035618,0.0,-4.991845733726563,64.0,58.0,0.0001713214304429078,gmm,7.0,,,,,,,,spherical,1.897030506763144e-06,,,
401,TrialState.COMPLETE,-5.006636887314015,15,64,64,0.004122212063521147,0.32159942388534546,91.92981719970703,4.531844554492171,0.839468402399724,9.0,0.0,29.0,6.0,0.18125,4.833333333333333,0.0,0.47692407209030924,0.0,-5.006636887314015,128.0,133.0,0.0016439286974569561,gmm,9.0,,,,,,,,spherical,1.00767898610396e-06,,,
543,TrialState.COMPLETE,-5.051813838841316,13,512,64,0.017313454300165176,0.5293768644332886,742.3090209960938,6.611111868071021,0.5207848094506318,7.0,0.0,43.0,8.0,0.26875,5.375,0.0,0.5831462853456169,0.0,-5.051813838841316,128.0,49.0,0.00020021802018724882,gmm,7.0,,,,,,,,spherical,1.8831237128135051e-06,,,
980,TrialState.COMPLETE,-5.079725488242179,14,256,64,0.00924505665898323,0.39080700278282166,169.1681365966797,5.136786987077635,0.7713450973956031,7.0,0.0,35.0,7.0,0.21875,5.0,0.0,0.5108256237659907,0.0,-5.079725488242179,128.0,60.0,0.0004746932561960535,gmm,7.0,,,,,,,,spherical,3.8895711154231626e-05,,,
214,TrialState.COMPLETE,-5.200565836674355,14,64,64,0.0151054747402668,0.38874945044517517,399.1141662597656,5.991749922034098,0.7578718372692398,7.0,0.0,42.0,8.0,0.2625,5.25,0.0,0.5596157879354227,0.0,-5.200565836674355,128.0,192.0,0.000139344765970649,gmm,7.0,,,,,,,,spherical,3.071942398718414e-06,,,
623,TrialState.COMPLETE,-5.274723218057259,14,64,64,0.023697026073932648,0.4651349186897278,651.6298217773438,6.481010079985122,0.6249557885194355,8.0,0.0,27.0,5.0,0.16875,5.4,0.0,0.5877866649021191,0.0,-5.274723218057259,64.0,46.0,0.00014388557492231335,gmm,8.0,,,,,,,,diag,1.5056290854921198e-06,,,
260,TrialState.COMPLETE,-5.302086712933424,14,64,64,0.02921905554831028,0.5332005023956299,704.6982421875,6.55918772712583,0.5311259174260884,7.0,0.0,38.0,7.0,0.2375,5.428571428571429,0.0,0.5930637220029628,0.0,-5.302086712933424,128.0,61.0,0.00013216675323460736,gmm,7.0,,,,,,,,spherical,0.0010956194854355372,,,
360,TrialState.COMPLETE,-5.310099940922641,14,64,64,0.025280768051743507,0.5347281694412231,699.06591796875,6.551174499136613,0.5145766149122903,7.0,0.0,38.0,7.0,0.2375,5.428571428571429,0.0,0.5930637220029628,0.0,-5.310099940922641,128.0,60.0,0.00016051650111666504,gmm,7.0,,,,,,,,spherical,1.6030745026663024e-05,,,
320,TrialState.COMPLETE,-5.317194961052394,14,64,64,0.016590246930718422,0.5391713380813599,901.818115234375,6.805521110353915,0.5447945167821352,7.0,0.0,33.0,6.0,0.20625,5.5,0.0,0.6061358035703155,0.0,-5.317194961052394,128.0,114.0,0.00017219727683051106,gmm,7.0,,,,,,,,spherical,1.353333346605881e-06,,,
353,TrialState.COMPLETE,-5.3175547639245515,15,512,256,0.01687472127377987,0.48842889070510864,693.866455078125,6.543719676134703,0.5793598306991213,7.0,0.0,38.0,7.0,0.2375,5.428571428571429,0.0,0.5930637220029628,0.0,-5.3175547639245515,128.0,43.0,0.00016721529679612396,gmm,7.0,,,,,,,,spherical,1.0241507002560652e-06,,,
248,TrialState.COMPLETE,-5.31982300838895,14,64,64,0.025943666696548462,0.5310294032096863,692.2921142578125,6.541451431670304,0.5325031706790092,7.0,0.0,38.0,7.0,0.2375,5.428571428571429,0.0,0.5930637220029628,0.0,-5.31982300838895,128.0,60.0,0.00015584822642082815,gmm,7.0,,,,,,,,spherical,2.276775316812439e-05,,,
611,TrialState.COMPLETE,-5.341216207784512,16,512,64,0.013423694297671318,0.40091896057128906,229.14598083496094,5.438713806869232,0.7775079417807866,7.0,0.0,36.0,7.0,0.225,5.142857142857143,0.0,0.5389965007326871,0.0,-5.341216207784512,64.0,59.0,0.00013401216030936662,gmm,7.0,,,,,,,,spherical,1.1943896520875999e-05,,,
913,TrialState.COMPLETE,-5.390195654030446,14,64,64,0.017285440117120743,0.5110925436019897,838.2598876953125,6.732520417375863,0.5481557998538916,7.0,0.0,33.0,6.0,0.20625,5.5,0.0,0.6061358035703155,0.0,-5.390195654030446,128.0,128.0,0.00012111556175994804,gmm,7.0,,,,,,,,spherical,5.0797094438049035e-06,,,
699,TrialState.COMPLETE,-5.478989203266623,5,64,32,0.017282359302043915,0.507529616355896,766.9517211914062,6.6437268681396855,0.5460637334130347,7.0,0.0,33.0,6.0,0.20625,5.5,0.0,0.6061358035703155,0.0,-5.478989203266623,128.0,131.0,0.00015758488217968507,gmm,7.0,,,,,,,,spherical,1.9677164501506516e-06,,,
448,TrialState.COMPLETE,-5.632264600785027,15,512,256,0.007485541049391031,0.37847900390625,171.02940368652344,5.147665413868716,0.7729788239172223,7.0,0.0,36.0,7.0,0.225,5.142857142857143,0.0,0.5389965007326871,0.0,-5.632264600785027,64.0,48.0,0.0002835639738052612,birch,7.0,,,1.2752538061631455,60.0,,,,,,,,
186,TrialState.COMPLETE,-5.680735864379187,14,64,64,0.02508443407714367,0.5211789011955261,811.445068359375,6.70004830374528,0.5141751509717958,8.0,0.0,39.0,7.0,0.24375,5.571428571428571,0.0,0.6190392084062234,0.0,-5.680735864379187,128.0,53.0,0.00019144858737104366,gmm,8.0,,,,,,,,spherical,3.5898263055329554e-05,,,
929,TrialState.COMPLETE,-5.7286711317289125,14,128,64,0.020648343488574028,0.42328253388404846,376.75830078125,5.934254575183424,0.6845361883290716,7.0,0.0,43.0,8.0,0.26875,5.375,0.0,0.5831462853456169,0.0,-5.7286711317289125,64.0,47.0,0.0001665218191461817,gmm,7.0,,,,,,,,spherical,0.0001563053202959951,,,
850,TrialState.COMPLETE,-5.734522380518252,13,64,64,0.03798239305615425,0.5072730779647827,593.78125,6.388193690888057,0.5672774314678591,6.0,0.0,44.0,8.0,0.275,5.5,0.0,0.6061358035703155,0.0,-5.734522380518252,128.0,45.0,0.00016862670259936978,gmm,6.0,,,,,,,,spherical,2.829880691207781e-06,,,
946,TrialState.COMPLETE,-5.836238284901252,14,64,64,0.024942053481936455,0.5355385541915894,694.4407958984375,6.544545883223216,0.5287728568777597,7.0,0.0,39.0,7.0,0.24375,5.571428571428571,0.0,0.6190392084062234,0.0,-5.836238284901252,128.0,53.0,0.0001890262724311823,kmeans,7.0,,,,,,,,,,,,
589,TrialState.COMPLETE,-6.589240718282916,13,64,64,0.03757929429411888,0.5290631055831909,614.5465698242188,6.422510604540072,0.5437425182755532,6.0,0.0,46.0,8.0,0.2875,5.75,0.0,0.6505875661411494,0.0,-6.589240718282916,128.0,48.0,0.0001569332937662614,gmm,6.0,,,,,,,,spherical,2.6826496664192748e-05,,,
147,TrialState.COMPLETE,-6.618406474842889,13,64,64,0.03674950450658798,0.5011499524116516,596.8529663085938,6.393344847980099,0.558041987365817,7.0,0.0,46.0,8.0,0.2875,5.75,0.0,0.6505875661411494,0.0,-6.618406474842889,128.0,46.0,0.00016819802717621803,agglo,7.0,ward,,,,,,,,,,,
672,TrialState.COMPLETE,-6.835156263677477,14,64,64,0.02897498942911625,0.5198447108268738,640.8597412109375,6.464369808187503,0.5241135527604986,7.0,0.0,35.0,6.0,0.21875,5.833333333333333,0.0,0.664976303593249,0.0,-6.835156263677477,128.0,55.0,0.00015529614097711998,gmm,7.0,,,,,,,,diag,0.0012680169090432357,,,
